ExperimentID,Fold,Topics,Accuracy,BalancedAccuracy,Precision,Recall,F1,MCC
F2_K085,2,85,0.6833333333333333,0.6833333333333332,0.721089466089466,0.6833333333333332,0.6695539101421455,0.655058671821153
F2_K086,2,86,0.65,0.65,0.6616666666666667,0.65,0.6505927405927405,0.612245951663526
F2_K087,2,87,0.7166666666666667,0.7166666666666667,0.7383333333333334,0.7166666666666667,0.7191375291375292,0.6866703382812133
F2_K088,2,88,0.6166666666666667,0.6166666666666666,0.5963636363636364,0.6166666666666666,0.5926299191005073,0.5803778215117882
F2_K089,2,89,0.6,0.5999999999999999,0.6136904761904762,0.5999999999999999,0.5987234987234987,0.5569323991926413
F2_K090,2,90,0.6833333333333333,0.6833333333333333,0.7246031746031746,0.6833333333333333,0.6646453546453546,0.6530032583078156
F2_K091,2,91,0.7166666666666667,0.7166666666666667,0.7457142857142858,0.7166666666666667,0.7095587745587745,0.6896698485759283
F2_K092,2,92,0.7333333333333333,0.7333333333333333,0.7563095238095239,0.7333333333333333,0.7311355311355312,0.7061050572750478
F2_K093,2,93,0.7166666666666667,0.7166666666666667,0.7213095238095238,0.7166666666666667,0.7084948384948386,0.6873097955096018
F2_K094,2,94,0.7166666666666667,0.7166666666666666,0.7155555555555556,0.7166666666666666,0.7069264069264068,0.6875233452414938
F2_K095,2,95,0.6833333333333333,0.6833333333333333,0.6880952380952381,0.6833333333333333,0.678974358974359,0.6493517669158609
F2_K096,2,96,0.6666666666666666,0.6666666666666667,0.7092640692640693,0.6666666666666667,0.6643013848896202,0.6339489356052921
F2_K097,2,97,0.7,0.7,0.7261904761904762,0.7,0.7032534132534132,0.6685262704648756
F2_K098,2,98,0.6833333333333333,0.6833333333333333,0.7188095238095238,0.6833333333333333,0.6927505827505828,0.6505621160871445
F2_K099,2,99,0.7,0.7,0.7104761904761905,0.7,0.6941550116550116,0.6695661315233828
F2_K100,2,100,0.7166666666666667,0.7166666666666667,0.7111904761904762,0.7166666666666667,0.707109557109557,0.6866703382812133
F3_K002,3,2,0.15,0.15,0.14952380952380953,0.15,0.14775557775557774,0.055831953060444174
F3_K003,3,3,0.38333333333333336,0.3833333333333333,0.3775,0.3833333333333333,0.36850038850038846,0.31667735059833924
F3_K004,3,4,0.5166666666666667,0.5166666666666666,0.5103787878787878,0.5166666666666666,0.4802130549189373,0.4719333825080393
F3_K005,3,5,0.55,0.55,0.533888888888889,0.55,0.5304797979797979,0.5031152949374527
F3_K006,3,6,0.65,0.6499999999999999,0.6588095238095237,0.6499999999999999,0.6490143190143189,0.612245951663526
F3_K007,3,7,0.7666666666666667,0.7666666666666667,0.7883333333333333,0.7666666666666667,0.7582395382395382,0.7455890254874901
F3_K008,3,8,0.75,0.7500000000000001,0.8016666666666667,0.7500000000000001,0.7571212121212121,0.7274043542296716
F3_K009,3,9,0.75,0.7500000000000001,0.7842640692640692,0.7500000000000001,0.7561195667078021,0.7260417473118715
F3_K010,3,10,0.8833333333333333,0.8833333333333332,0.8930952380952382,0.8833333333333332,0.8806327006327006,0.8719866584298704
F3_K011,3,11,0.85,0.85,0.8673809523809524,0.85,0.847112887112887,0.836177041509925
